city_name,state_code,start_zip,end_zip
Lupton,AZ,86508,86508
Mammoth,AZ,85618,85618
Many Farms,AZ,86538,86538
Marana,AZ,85653,85658
Marble Canyon,AZ,86036,86036
Maricopa,AZ,85138,85139
Mayer,AZ,86333,86333
Mc Neal,AZ,85617,85617
Mcnary,AZ,85930,85930
Meadview,AZ,86444,86444
Mesa,AZ,85201,85277
Miami,AZ,85539,85539
Mohave Valley,AZ,86440,86446
Morenci,AZ,85540,85540
Mormon Lake,AZ,86038,86038
Morristown,AZ,85342,85342
Mount Lemmon,AZ,85619,85619
Munds Park,AZ,86017,86017
Naco,AZ,85620,85620
Nazlini,AZ,86540,86540
New River,AZ,85087,85087
Nogales,AZ,85621,85662
North Rim,AZ,86052,86052
Nutrioso,AZ,85932,85932
Oatman,AZ,86433,86433
Oracle,AZ,85623,85623
Overgaard,AZ,85933,85933
Page,AZ,86040,86040
Palo Verde,AZ,85343,85343
Paradise Valley,AZ,85253,85253
Parker,AZ,85344,85344
Parks,AZ,86018,86018
Patagonia,AZ,85624,85624
Paulden,AZ,86334,86334
Payson,AZ,85541,85547
Peach Springs,AZ,86434,86434
Pearce,AZ,85625,85625
Peoria,AZ,85345,85385
Peridot,AZ,85542,85542
Petrified Forest Natl Pk,AZ,86028,86028
Phoenix,AZ,85001,85098
Picacho,AZ,85141,85141
Pima,AZ,85543,85543
Pine,AZ,85544,85544
Pinedale,AZ,85934,85934
Pinetop,AZ,85935,85935
Pinon,AZ,86510,86510
Pirtleville,AZ,85626,85626
Polacca,AZ,86042,86042
Pomerene,AZ,85627,85627
Poston,AZ,85371,85371
Prescott,AZ,86301,86313
Prescott Valley,AZ,86312,86315
Quartzsite,AZ,85346,85359
Queen Creek,AZ,85142,85142
Red Rock,AZ,85145,85145
Red Valley,AZ,86544,86544
Rillito,AZ,85654,85654
Rimrock,AZ,86335,86335
Rio Rico,AZ,85648,85648
Rio Verde,AZ,85263,85263
Rock Point,AZ,86545,86545
Roll,AZ,85347,85347
Roosevelt,AZ,85545,85545
Round Rock,AZ,86547,86547
Sacaton,AZ,85147,85147
Safford,AZ,85546,85548
Sahuarita,AZ,85629,85629
Saint David,AZ,85630,85630
Saint Johns,AZ,85936,85936
Saint Michaels,AZ,86511,86511
Salome,AZ,85348,85348
San Carlos,AZ,85550,85550
San Luis,AZ,85349,85349
San Manuel,AZ,85631,85631
San Simon,AZ,85632,85632
San Tan Valley,AZ,85140,85144
Sanders,AZ,86512,86512
Sasabe,AZ,85633,85633
Scottsdale,AZ,85250,85271
Second Mesa,AZ,86043,86043
Sedona,AZ,86336,86351
Seligman,AZ,86337,86337
Sells,AZ,85634,85634
Shonto,AZ,86054,86054
Show Low,AZ,85901,85902
Sierra Vista,AZ,85635,85671
Skull Valley,AZ,86338,86338
Snowflake,AZ,85937,85937
Solomon,AZ,85551,85551
Somerton,AZ,85350,85350
Sonoita,AZ,85637,85637
Springerville,AZ,85938,85938
Stanfield,AZ,85172,85172
Sun City,AZ,85351,85373
Sun City West,AZ,85375,85376
Sun Valley,AZ,86029,86029
Supai,AZ,86435,86435
Superior,AZ,85173,85173
Surprise,AZ,85374,85388
Tacna,AZ,85352,85352
Taylor,AZ,85939,85939
Teec Nos Pos,AZ,86514,86514
Tempe,AZ,85280,85288
Temple Bar Marina,AZ,86443,86443
Thatcher,AZ,85552,85552
Tolleson,AZ,85353,85353
Tombstone,AZ,85638,85638
Tonalea,AZ,86044,86044
Tonopah,AZ,85354,85354
Tonto Basin,AZ,85553,85553
Topawa,AZ,85639,85639
Topock,AZ,86436,86436
Tortilla Flat,AZ,85190,85190
Tsaile,AZ,86556,86556
Tuba City,AZ,86045,86045
Tubac,AZ,85646,85646
Tucson,AZ,85701,85775
Tumacacori,AZ,85640,85640
Vail,AZ,85641,85641
Valentine,AZ,86437,86437
Valley Farms,AZ,85191,85191
Vernon,AZ,85940,85940
Waddell,AZ,85355,85355
Wellton,AZ,85356,85356
Wenden,AZ,85357,85357
White Mountain Lake,AZ,85912,85912
Whiteriver,AZ,85941,85941
Wickenburg,AZ,85358,85390
Wikieup,AZ,85360,85360
Willcox,AZ,85643,85644
Williams,AZ,86046,86046
Willow Beach,AZ,86445,86445
Window Rock,AZ,86515,86515
Winkelman,AZ,85192,85192
Winslow,AZ,86047,86047
Wittmann,AZ,85361,85361
Woodruff,AZ,85942,85942
Yarnell,AZ,85362,85362
Young,AZ,85554,85554
Youngtown,AZ,85363,85363
Yucca,AZ,86438,86438
Yuma,AZ,85364,85369
Acampo,CA,95220,95220
Acton,CA,93510,93510
Adelanto,CA,92301,92301
Adin,CA,96006,96006
Agoura Hills,CA,91301,91376
Aguanga,CA,92536,92536
Ahwahnee,CA,93601,93601
Alameda,CA,94501,94502
Alamo,CA,94507,94507
Albany,CA,94706,94706
Albion,CA,95410,95410
Alderpoint,CA,95511,95511
Alhambra,CA,91801,91899
Aliso Viejo,CA,92656,92698
Alleghany,CA,95910,95910
Alpaugh,CA,93201,93201
Alpine,CA,91901,91903
Alta,CA,95701,95701
Altadena,CA,91001,91003
Altaville,CA,95221,95221
Alturas,CA,96101,96101
Alviso,CA,95002,95002
Amador City,CA,95601,95601
Amboy,CA,92304,92304
American Canyon,CA,94503,94503
Anaheim,CA,92801,92899
Anderson,CA,96007,96007
Angels Camp,CA,95222,95222
Angelus Oaks,CA,92305,92305
Angwin,CA,94508,94508
Annapolis,CA,95412,95412
Antelope,CA,95843,95843
Antioch,CA,94509,94531
Anza,CA,92539,92539
Apple Valley,CA,92307,92308
Applegate,CA,95703,95703
Aptos,CA,95001,95003
Arbuckle,CA,95912,95912
Arcadia,CA,91006,91077
Arcata,CA,95518,95521
Armona,CA,93202,93202
Arnold,CA,95223,95223
Aromas,CA,95004,95004
Arroyo Grande,CA,93420,93421
Artesia,CA,90701,90702
Artois,CA,95913,95913
Arvin,CA,93203,93203
Atascadero,CA,93422,93423
Atherton,CA,94027,94027
Atwater,CA,95301,95301
Atwood,CA,92811,92811
Auberry,CA,93602,93602
Auburn,CA,95602,95604
Avalon,CA,90704,90704
Avenal,CA,93204,93204
Avery,CA,95224,95224
Avila Beach,CA,93424,93424
Azusa,CA,91702,91702
Badger,CA,93603,93603
Baker,CA,92309,92309
Bakersfield,CA,93301,93390
Baldwin Park,CA,91706,91706
Ballico,CA,95303,95303
Bangor,CA,95914,95914
Banning,CA,92220,92220
Bard,CA,92222,92222
Barstow,CA,92311,92312
Bass Lake,CA,93604,93604
Bayside,CA,95524,95524
Beale Afb,CA,95903,95903
Beaumont,CA,92223,92223
Beckwourth,CA,96129,96129
Belden,CA,95915,95915
Bell,CA,90202,90202
Bell Gardens,CA,90201,90201
Bella Vista,CA,96008,96008
Bellflower,CA,90706,90707
Belmont,CA,94002,94002
Belvedere Tiburon,CA,94920,94920
Ben Lomond,CA,95005,95005
Benicia,CA,94510,94510
Benton,CA,93512,93512
Berkeley,CA,94701,94720
Berry Creek,CA,95916,95916
Bethel Island,CA,94511,94511
Beverly Hills,CA,90209,90213
Bieber,CA,96009,96009
Big Bar,CA,96010,96010
Big Bear City,CA,92314,92314
Big Bear Lake,CA,92315,92315
Big Bend,CA,96011,96011
Big Creek,CA,93605,93605
Big Oak Flat,CA,95305,95305
Big Pine,CA,93513,93513
Big Sur,CA,93920,93920
Biggs,CA,95917,95917
Biola,CA,93606,93606
Birds Landing,CA,94512,94512
Bishop,CA,93514,93515
Blairsden Graeagle,CA,96103,96103
Blocksburg,CA,95514,95514
Bloomington,CA,92316,92316
Blue Jay,CA,92317,92317
Blue Lake,CA,95525,95525
Blythe,CA,92225,92226
Bodega,CA,94922,94922
Bodega Bay,CA,94923,94923
Bodfish,CA,93205,93205
Bolinas,CA,94924,94924
Bonita,CA,91902,91908
Bonsall,CA,92003,92003
Boonville,CA,95415,95415
Boron,CA,93516,93596
Borrego Springs,CA,92004,92004
Boulder Creek,CA,95006,95006
Boulevard,CA,91905,91905
Boyes Hot Springs,CA,95416,95416
Bradley,CA,93426,93426
Brandeis,CA,93064,93064
Branscomb,CA,95417,95417
Brawley,CA,92227,92227
Brea,CA,92821,92823
Brentwood,CA,94513,94513
Bridgeport,CA,93517,93517
Bridgeville,CA,95526,95526
Brisbane,CA,94005,94005
Brookdale,CA,95007,95007
Brooks,CA,95606,95606
Browns Valley,CA,95918,95918
Brownsville,CA,95919,95919
Bryn Mawr,CA,92318,92318
Buellton,CA,93427,93427
Buena Park,CA,90620,90624
Burbank,CA,91501,91526
Burlingame,CA,94010,94011
Burney,CA,96013,96013
Burnt Ranch,CA,95527,95527
Burrel,CA,93607,93607
Burson,CA,95225,95225
Butte City,CA,95920,95920
Buttonwillow,CA,93206,93206
Byron,CA,94514,94514
Cabazon,CA,92230,92230
Calabasas,CA,91302,91372
Calexico,CA,92231,92232
Caliente,CA,93518,93518
California City,CA,93504,93505
California Hot Springs,CA,93207,93207
Calimesa,CA,92320,92320
Calipatria,CA,92233,92233
Calistoga,CA,94515,94515
Callahan,CA,96014,96014
Calpella,CA,95418,95418
Calpine,CA,96124,96124
Camarillo,CA,93010,93012
Cambria,CA,93428,93428
Camino,CA,95709,95709
Camp Meeker,CA,95419,95419
Camp Nelson,CA,93208,93208
Camp Pendleton,CA,92055,92055
Campbell,CA,95008,95011
Campo,CA,91906,91906
Campo Seco,CA,95226,95226
Camptonville,CA,95922,95922
Canby,CA,96015,96015
Canoga Park,CA,91303,91309
Cantil,CA,93519,93519
Cantua Creek,CA,93608,93608
Canyon,CA,94516,94516
Canyon Country,CA,91351,91387
Canyon Dam,CA,95923,95923
Capay,CA,95607,95607
Capistrano Beach,CA,92624,92624
Capitola,CA,95010,95010
Cardiff By The Sea,CA,92007,92007
Carlotta,CA,95528,95528
Carlsbad,CA,92008,92018
Carmel,CA,93922,93923
Carmel By The Sea,CA,93921,93921
Carmel Valley,CA,93924,93924
Carmichael,CA,95608,95609
Carnelian Bay,CA,96140,96140
